.01	4885.930693069307	134.04426563085366
.012	4916.079207920792	105.03605887201944
.014	4905.861386138614	105.16102221859296
.016	4918.722772277228	115.59421428530764
.018	4936.841584158416	97.20100129867669
.02	4924.306930693069	109.46814537336947
.022	4891.693069306931	106.15326114390056
.024	4950.940594059406	95.99748140260537
.026	4946.920792079208	79.71721058445495
.028	4944.168316831683	86.87232808057243
.03	4946.039603960396	76.91903805847798
.032	4951.693069306931	74.02225916226246
.034	4945.752475247525	82.77323310594966
.036	4964.6732673267325	87.98682957248671
.038	4971.0990099009905	85.96179441478581
.04	4969.079207920792	80.86750684524864
.042	4965.950495049505	83.01100845521921
.044	4973.415841584158	83.55923256310253
.046	4991.9009900990095	91.05146950494485
.048	4982.950495049505	66.69323447511356
.05	4977.0990099009905	82.2925883601306
.052	4968.425742574257	75.86782539847223
.054	4958.554455445545	66.45516913642231
.056	4966.079207920792	67.07528355039832
.058	4969.752475247525	82.33533942853384
.06	4999.039603960396	80.11266077120135
.062	4980.683168316832	71.73422205517662
.064	4990.039603960396	66.7185013009254
.066	4989.6435643564355	76.35163183042205
.068	4979.277227722772	69.39569421972536
.07	4989.584158415842	75.40467721921931
.072	4980.089108910891	78.88397796890075
.074	4996.029702970297	66.81638353660644
.076	5010.118811881188	78.0292620916939
.078	4999.861386138614	68.96506792615669
.08	4996.059405940594	74.79088470959253
.082	4999.990099009901	72.28478332948158
.084	4991.297029702971	78.43322568331045
.086	5010.237623762377	86.94977268686233
.088	5008.158415841584	69.33739722159571
.09	5005.287128712871	72.1706777900365
.092	5006.079207920792	68.24466032860254
.094	4987.80198019802	72.69071739940117
.096	4998.841584158416	67.7747346248242
.098	4990.277227722772	62.668192699627326
.1	5002.930693069307	64.8424640842315
.102	4997.762376237623	70.2270814593418
.104	5003.9009900990095	59.38324762936009
.106	5018.138613861386	60.52223222964769
.108	5001.39603960396	63.937951047546214
.11	5007.80198019802	72.73321384374269
.112	5010.277227722772	66.44954759994701
.114	5008.1287128712875	65.95781430070839
.116	5004.079207920792	65.10770817166225
.118	4995.059405940594	59.45179926329871
.12	5005.554455445545	69.33995604952814
.122	5001	71.77882696171622
.124	5002.782178217822	59.64873912504707
.126	5009.138613861386	66.53901557777516
.128	5004.227722772277	62.937251479250165
.13	5008.485148514851	62.21135167497747
.132	5007.029702970297	59.14058766118993
.134	4999.029702970297	56.58912535912612
.136	5000.970297029703	63.55367108917384
.138	5017.306930693069	53.813333398751176
.14	5000.950495049505	54.32262442806382
.142	5016.485148514851	48.392894904394005
.144	5015.237623762377	62.15547417804026
.146	4999.693069306931	55.172228987826365
.148	5006.633663366337	53.89391853860271
.15	5021.742574257426	63.90722235637323
.152	5001.118811881188	61.028401114352135
.154	5002.118811881188	68.24313696317203
.156	5005.9009900990095	63.01341205656062
.158	5029.059405940594	63.84290434843612
.16	5013.227722772277	65.6862057342512
.162	5020.514851485149	69.39201882945706
.164	5010.930693069307	52.731254000970345
.166	5016.039603960396	70.7403591724101
.168	5005.831683168317	62.25352509005907
.17	5003.623762376237	57.138402407688744
.172	5004.465346534654	64.44370634226986
.174	5019.633663366337	53.856981492147746
.176	5014.39603960396	57.62483478638716
.178	5009.831683168317	53.84274682943483
.18	5005.40594059406	52.700887699890174
.182	5007.891089108911	62.89672503240516
.184	5022.237623762377	65.43518144161466
.186	5024.069306930693	54.82777716189898
.188	5009.524752475248	55.09693168578554
.19	5026.59405940594	48.849601475922356
.192	5014.336633663366	51.987744176435044
.194	5014.683168316832	54.74631141786072
.196	5024.584158415842	54.848020443172366
.198	5017.6435643564355	51.17784367446832
.2	5007.59405940594	51.798296925250696
